key,title,authors,journal,issn,volume,issue,pages,year,publisher,url,abstract
X.ISI.000301821100004,Influence of prior exposure to females on behavioral consistency in male Siamese fighting fish,"Hebert, Olivia L. and Dzieweczynski, Teresa L.",BEHAVIOUR,0005-7959,148,14,1473-1489,2011,BRILL ACADEMIC PUBLISHERS,10.1163/156853911X618556,"Consistent individual differences, often referred to as behavioral syndromes, are characterized by individuals behaving in a consistent, predictable manner while differing from others. This phenomenon appears to conflict with the need to alter behavior based on experience or changes in the environment. It is possible that individuals will even exhibit `consistent flexibility' responding in the same manner each time they encounter a particular type of change or experience. However, few studies have examined how recent experiences might affect patterns of consistency and flexibility. Male Siamese fighting fish, Betta splendens, exhibit consistent individual differences when presented with a male and female simultaneously as well as flexibility as these responses vary as a function of reproductive status. This study examined how recent experience with a female affects behavior in the presence of conflicting stimuli in the form of dummy male and female conspecifics. Males received multiple trials before exposure to a female as well as after they interacted with a live female conspecific. Overall rate of behavior was unaffected by exposure to a female. Males did not alter their relative level of responses to either dummy after experience with the female, as indicated by positive correlations before and after exposure. Consistent individual differences for all female-directed behaviors increased after exposure to the female, as shown by higher repeatability scores. Consistency for male-directed behaviors was more resistant to experience. Finally, some males changed their behavioral strategy, suggesting males differ in their levels of behavioral flexibility. This has implications for our understanding of how experience affects levels of behavioral consistency and flexibility in both courtship and aggressive situations."
X.ISI.000285412900014,"Personality and foraging decisions in fallow deer, Dama dama","Bergvall, Ulrika A. and Schapers, Alexander and Kjellander, Petter and Weiss, Alexander",ANIMAL BEHAVIOUR,0003-3472,81,1,101-112,2011,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,10.1016/j.anbehav.2010.09.018,"Recent studies have examined the ecological and evolutionary bases for variation in animal personality. However, only a few such studies have examined how foraging parameters are influenced by different personality domains. In wild ungulates, the trade-off between the time spent on food intake and antipredator behaviour differs between individuals, but the underlying reason for this is not yet well understood. One possibility is that this trade-off reflects personality dimensions such as boldness. To relate foraging decisions to personality we measured personality and performed feeding experiments with familiar and novel food in familiar and novel situations. We measured personality traits in 15 tame fallow deer, using novel object tests (NO), behavioural observations (BO) and personality ratings (PR). Boldness dimensions were found using PR and NO, dominance dimensions were found using BO and PR, and a flexibility dimension was found using BO. Multitrait-multimethod analysis showed that similar dimensions were significantly correlated across different methods and that different dimensions were not significantly correlated, even if measured using the same method. We also found that novel food eaten in familiar situations and familiar food eaten in novel situations were strongly related to boldness but not dominance, flexibility or age. Thus the trade-off between the benefits of gaining more food and the costs of reduced vigilance or increased toxin ingestion reflect boldness. These findings highlight the nature of personality dimensions in ungulates and how boldness impacts foraging behaviour. (c) 2010 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved."
X.ISI.000285412900028,"Personality predicts social dominance in female zebra finches, Taeniopygia guttata, in a feeding context","David, Morgan and Auclair, Yannick and Cezilly, Frank",ANIMAL BEHAVIOUR,0003-3472,81,1,219-224,2011,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,10.1016/j.anbehav.2010.10.008,"Although personality has been defined as a suite of correlated behaviours, most studies of animal personality actually consider correlations between a few traits. We examined the repeatability and correlational structure of five potential personality traits (activity, neophobia, exploratory tendencies, risk-taking behaviour and obstinacy), in female zebra finches. In addition, we assessed to what extent personality influenced social dominance in a feeding context in this gregarious species. All personality traits were found to be highly repeatable within individuals. In addition, except for obstinacy, all of them were related to each other, thus defining a behavioural syndrome. Social dominance was predicted by personality, with proactive individuals being more likely to be dominant. Our results suggest that personality can be considered as a new static factor influencing within-group hierarchies. We finally discuss these results in terms of the consequences for the evolution of personalities and the need to take several traits into account to provide full descriptions of individual personality. (C) 2010 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved."
X.ISI.000288276100023,Quantitative genetics and fitness consequences of neophilia in zebra finches,"Schielzeth, Holger and Bolund, Elisabeth and Kempenaers, Bart and Forstmeier, Wolfgang",BEHAVIORAL ECOLOGY,1045-2249,22,1,126-134,2011,OXFORD UNIV PRESS INC,10.1093/beheco/arq184,"Consistent between-individual differences in context-general behavioral traits (often called personality traits) are particularly interesting for behavioral ecologists because they might show unexpected cross-context correlations and explain maladaptive behavior. In order to understand their evolutionary significance, it is relevant to know the heritability of these traits and how they relate to reproductive success. This might give insights into selective processes that maintain variation as well as into potential trade-offs. We scored approach to novel objects of 530 captive zebra finches in a familiar environment. Scores were highly repeatable and showed substantial additive genetic variation. We measured reproductive success, promiscuity, and extrapair paternity rates under aviary conditions and calculated linear and nonlinear selection differentials based on fertilization success as well as effects on chick-rearing success of pairs. Approach to novel objects had little influence on these components of reproductive success. However, we found that the social environment ( manipulated operational sex ratios) influenced the correlation between approach to a novel object and the proportion of extrapair paternity. We also found that the sex ratio manipulation affected measures of the intensity of sexual selection. Both effects were stronger in males than in females. We conclude that despite the lack of differences in overall reproductive success, approach to novel objects reflects variation in reproductive strategies."
X.ISI.000288276100024,Shy trout grow faster: exploring links between personality and fitness-related traits in the wild,"Adriaenssens, Bart and Johnsson, Jorgen I.",BEHAVIORAL ECOLOGY,1045-2249,22,1,135-143,2011,OXFORD UNIV PRESS INC,10.1093/beheco/arq185,"In many animals, individual differences in behavior show remarkable consistency across situations and contexts (i.e., animal personality and behavioral syndromes). Studies on the association between personality traits and fitness-related measures in nature are, however, important to clarify the causes and consequences of this phenomenon. Here, we tested for correlations between 3 behavioral axes in brown trout ( Salmo trutta) parr: exploration tendency, behavioral flexibility, and aggressiveness. Next, we tested how these individual behaviors relate to social dominance and performance under natural conditions ( growth, survival, and movement). We found support for behavioral syndromes in brown trout with less explorative individuals being less aggressive and showing more flexible behavior. In addition, these low-explorative personality types grew faster than bolder conspecifics in the wild. Standardized aggression in the laboratory was a poor indicator of social dominance, and neither of these 2 traits affected performance in the wild. These results challenge the view that personality traits can be predicted by constant associations with life-history trade-offs (e.g., boldness is linked with rapid growth). Moreover, our findings suggest that fitness predictions from laboratory measures of behavior should be made with caution and ideally tested in nature."
X.ISI.000292698300007,"Aggression, but not testosterone, is associated to oxidative status in a free-living vertebrate","Isaksson, Caroline and While, Geoffrey M. and McEvoy, Jo and van de Crommenacker, Janske and Olsson, Mats and Groothuis, Ton G. G. and Komdeur, Jan and Wapstra, Erik",BEHAVIOUR,0005-7959,148,05-Jun,713-731,2011,BRILL ACADEMIC PUBLISHERS,10.1163/000579511X574204,"Aggression often shows large inter-individual variation, but high intra-individual consistency. Although the physiological basis and direct costs of aggression are generally well known, less is known about the physiological costs such as increased oxidative stress (OS). This can occur via increased leakage of oxidants during high metabolic demands such as physical activity, or by hormones regulating both metabolism and aggression. Here we address this within a natural population of White's skinks, Egernia whitii; a species in which both sexes exhibit consistent aggressive phenotypes, and sex-specific associations between testosterone and aggression. The results reveal that males' aggressive phenotype, independent of testosterone, was positively associated with antioxidant capacity (OXY), while there was no significant association in females. Oxidative damage (ROM) and oxidative stress index (OI), were not influenced by aggressive phenotype or testosterone, but showed borderline positive associations with body size (i.e., age). The results failed to show that high testosterone increases OS. Instead, OS may be related to sex-specific behavioural patterns associated with aggressive phenotype such as territory and mate acquisition. Although experimental work is needed to identify the causal links for these patterns, the results highlight the need to consider proximate mechanisms to understand constraints on phenotypic variation."
X.ISI.000291482600010,Interaction between animal personality and animal cognition,"Carere, Claudio and Locurto, Charles",CURRENT ZOOLOGY,1674-5507,57,4,491-498,2011,CURRENT ZOOLOGY,10.1093/czoolo/57.4.491,"The study of animal personality has attracted considerable attention, as it has revealed a number of similarities in personality between humans and several nonhuman species. At the same time the adaptive value and evolutionary maintenance of different personalities are the subject of debate. Since Pavlov's work on dogs, students of comparative cognition have been aware that animals display vast individual differences on cognitive tasks, and that these differences may not be entirely accounted for differences in cognitive abilities. Here, we argue that personality is an important source of variation that may affect cognitive performance and we hypothesise mutual influences between personality and cognition across an individual's lifespan. In particular, we suggest that: 1) personality profiles may be markers of different cognitive styles; 2) success or failure in cognitive tasks could affect different personalities differently; 3) ontogenetic changes of personality profiles could be reflected in changes in cognitive performance. The study of such interplay has implications in animal welfare as well as in neuroscience and in translational medicine [}Current Zoology 57 (4): 491-498, 2011]."
X.ISI.000283450100019,Effects of personality on territory defence in communication networks: a playback experiment with radio-tagged great tits,"Amy, Mathieu and Sprau, Philipp and de Goede, Piet and Naguib, Marc",PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,277,1700,3685-3692,2010,ROYAL SOC,10.1098/rspb.2010.0598,"Individuals often differ consistently in behaviour across time and contexts, and such consistent behavioural differences are commonly described as personality. Personality can play a central role in social behaviour both in dyadic interactions and in social networks. We investigated whether explorative behaviour, as proxy of personality of territorial male great tits (Parus major), predicts their own and their neighbours' territorial responses towards simulated intruders. Several weeks prior to playback, subjects were taken from the wild to test their exploratory behaviour in a standard context in the laboratory. Exploratory behaviour provides a proxy of personality along a slow-fast explorer continuum. Upon release, males were radio-tracked and subsequently exposed to interactive playback simulating a more or a less aggressive territorial intruder (by either overlapping or alternating broadcast songs with the subjects' songs). At the same time, we radio-tracked a neighbour of the playback subject. Male vocal responses during playback and spatial movements after playback varied according to male explorative behaviour and playback treatment. Males with lower exploration scores approached the loudspeaker less, and sang more songs, shorter songs and songs with slower element rates than did males with higher exploration scores. Moreover, neighbour responses were related to the explorative behaviour of the subject receiving the playback but not to their own explorative behaviour. Our overall findings reveal for the first time how personality traits affect resource defence within a communication network providing new insights on the cause of variation in resource defence behaviour."
X.ISI.000284398600016,`Personality' in bumblebees: individual consistency in responses to novel colours?,"Muller, Helene and Grossmann, Heiko and Chittka, Lars",ANIMAL BEHAVIOUR,0003-3472,80,6,1065-1074,2010,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,10.1016/j.anbehav.2010.09.016,"It is now recognized that many vertebrates and a few invertebrates show individual-specific consistency in their behaviour across time and context, sometimes in ways that can be paralleled with human personality. Our work aimed at assessing behavioural consistency in a social insect: the bumblebee Bombus terrestris. We focused on a behavioural dimension commonly used in personality studies: the response of an individual to novelty (neophilia/neophobia spectrum). We used a foraging paradigm to quantify individual bees' response to novel flower colours and to assess the repeatability of this response over time. As for vertebrates, most individual bumblebees responded to a novel stimulus by increasing the time they spent investigating it compared to known stimuli. Using a new statistical approach, the consistency model, we found that individual bees tended to be consistent in their response to novelty over a few hours but were not consistent in their behaviour over 3 days. We conclude that for the neophilia/neophobia paradigm used here, bumblebee foragers do not fulfil the criteria for animal personality in the common sense of the term. Instead their behavioural response to novelty appears to be plastic, varying on a day to day basis. (C) 2010 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved."
X.ISI.000282940000017,Individual variation in temporal activity patterns in open-field tests,"Montiglio, Pierre-Olivier and Garant, Dany and Thomas, Don and Reale, Denis",ANIMAL BEHAVIOUR,0003-3472,80,5,905-912,2010,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,10.1016/j.anbehav.2010.08.014,"The open-field test, which measures animal activity or distance covered by individuals subjected to a novel arena, is used frequently in behaviour studies. Studies generally report consistent individual differences in activity level in the open-field, but no study has tested whether individuals change their activity level differently within a single open-field test. If such differences exist, then the reliability of activity levels measured over the whole test may be affected by the duration of the test. Here, we present analyses showing how a reaction norm approach can be used to account for individual differences in temporal activity patterns. Specifically, we measured individual temporal patterns of activity in wild eastern chipmunks, Tamias striatus, and house mouse, Mus musculus, strains by decomposing the total duration of open-field tests into successive shorter time intervals. Open-field tests on chipmunks and mice lasted 3 min and 5 min, respectively. We detected repeatable individual and strain differences in temporal activity patterns. Activity during the first time interval (at the beginning of the test) was positively correlated with activity measured over the whole test, meaning that short tests yield a valid measure of activity in chipmunks and mice. We recommend analysing open-field data using random regressions to obtain activity measurements that are robust against differences in temporal activity patterns. (C) 2010 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved."
X.ISI.000284429100001,Behavioral consistency and the resolution of sexual conflict over parental investment,"Royle, Nick J. and Schuett, Wiebke and Dall, Sasha R. X.",BEHAVIORAL ECOLOGY,1045-2249,21,6,1125-1130,2010,OXFORD UNIV PRESS INC,10.1093/beheco/arq156,NA
X.ISI.000284429100016,Geographic variation in the repeatability of a personality trait,"van Dongen, Wouter F. D. and Maldonado, Karin and Sabat, Pablo and Vasquez, Rodrigo A.",BEHAVIORAL ECOLOGY,1045-2249,21,6,1243-1250,2010,OXFORD UNIV PRESS INC,10.1093/beheco/arq145,"Animal personalities are interindividual behavioral differences that are consistent across time or contexts. Increasing research is revealing the adaptive significance of personalities, although the mechanisms driving this variation remain largely unknown. A possible source of variation in personality traits is interpopulational differences in the strength of selection acting upon them. The response to selection can be measured indirectly via the behavior's repeatability, as repeatability generally sets an upper limit to trait heritability. However, no information currently exists on geographic variation in personality repeatability. We therefore quantified repeatability in exploratory behavior, a common personality trait, over multiple trials for 3 populations of rufous-collared sparrow (Zonotrichia capensis), focusing on 3 specific measures (exploration speed, diversity of perches visited, and number of hops). We also asked how differences in repeatability of these 3 measures affect other aspects of exploration, such as the temporal consistency of intercorrelations between the measures. Exploration speed was highly repeatable across all populations, whereas diversity was only repeatable in 2 of 3 populations and hopping behavior not at all. These differences in repeatability lead to temporal variation in the correlation matrices of the 3 exploration measures. Finally, only trial number influenced interindividual variability in exploration, whereas population identity, experimental conditions (i.e., conducting the novel environment assay under laboratory or field conditions), and time since capture all had no effect. Our findings highlight the complexity of using measures of behavioral consistency as a definition of personalities and emphasize the value of quantifying interpopulational patterns of trait repeatability."
X.ISI.000284429100026,Novel environment exploration and home range size in starlings Sturnus vulgaris,"Minderman, Jeroen and Reid, Jane M. and Hughes, Martin and Denny, Matthew J. H. and Hogg, Suzanne and Evans, Peter G. H. and Whittingham, Mark J.",BEHAVIORAL ECOLOGY,1045-2249,21,6,1321-1329,2010,OXFORD UNIV PRESS INC,10.1093/beheco/arq151,"Individual variation in exploration behavior can affect fitness, can be individually consistent and heritable, and is increasingly measured as an animal personality trait in novel environment tests. Exploration speed in novel environment tests is generally found to be positively correlated with movement distances in wild animals, but such studies tend to be limited to single measures of exploration and rarely investigate the role of other correlates of movement behavior in the wild. We show that scores of the speed of exploration of wild juvenile starlings (Sturnus vulgaris) in novel environment tests are not correlated with either the maximum extent of, or the size of the most frequently used part of, their home range. By contrast, scores that reflect what parts of the novel environment were explored are correlated with the size of the most frequently used area and tend to be correlated with the maximum home range size. The latter relationship was stronger for individuals that were on average found in larger flocks and for individuals with less suitable foraging habitat in their range. We conclude that aspects of exploration other than its speed may be better predictors of exploration in the wild for some species. Moreover, our findings further illustrate that the association between animal personality traits such as exploration behavior and the behavioral ecology of wild animals may depend on the environmental or social context. These findings are discussed in the context of individual variation in the response to environmental variability."
X.ISI.000281916300014,Behavioural syndromes in Steller's jays: the role of time frames in the assessment of behavioural traits,"Gabriel, Pia O. and Black, Jeffrey M.",ANIMAL BEHAVIOUR,0003-3472,80,4,689-697,2010,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,10.1016/j.anbehav.2010.07.004,"Behavioural syndromes describe consistent and correlated individual differences in behavioural traits. Quantifying individual differences often requires researchers to capture and hold animals in captivity while short-term behavioural assays are recorded. We compared behavioural responses of adult, territorial Steller's jays in short-and long-term field assessments of behavioural traits in two ecological contexts, risk taking and exploration. Individuals' risk taking was similar in short-term and long-term contexts (i.e. alarm calling in the presence of a predator mount and while re-entering a trap, respectively). However, a measure of short-term exploration of a novel object in a feeding context was not related to a long-term index of annual habitat exploration (i.e. travel distance outside home territory). Risk-taking and exploration indices were correlated across ecological contexts, indicating that these traits contributed to a behavioural syndrome in jays. Annual assessments of risk-taking and exploration behaviours were repeatable. Individuals with high scores in risk taking and exploration were more likely to be recaptured in a familiar trap. We conclude that short-term experiments are adequate measures of specific behavioural strategies, but because short-term responses did not necessarily predict long-term annual behaviours in related contexts, expression of behavioural types and associated ecological strategies should be regarded as species and context specific. Long-lived residents are useful study species to overcome sampling biases for traits measured in captivity, because they provide opportunity to evenly sample a population over all personality types, including trap-shy individuals. (C) 2010 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved."
X.ISI.000281916300021,Behavioural types and ecological effects in a natural population of the cooperative cichlid Neolamprologus pulcher,"Witsenburg, Fardo and Schuerch, Roger and Otti, Oliver and Heg, Dik",ANIMAL BEHAVIOUR,0003-3472,80,4,757-767,2010,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,10.1016/j.anbehav.2010.07.016,"The ecological relevance of behavioural syndromes is little studied in cooperative breeding systems where it is assumed that the behavioural type might influence individual decisions on helping and dispersal (e.g. shy, nonaggressive and nonexplorative individuals remain philopatric and helpful, whereas bold, aggressive, explorative individuals compete for vacancies outside their group and disperse). We measured the behavioural type of 19 subordinates in the cooperatively breeding cichlid fish Neolamprologus pulcher in their natural environment by quantifying six behavioural traits up to four times ('trials') in three different contexts, by presenting them with a conspecific intruder, a predator or nothing inside a tube. We found only moderate within-context repeatability (intraclass correlation coefficients) of the focal individual's behaviour, except for attacking either the conspecific or the predator inside the tube. The focal individual's attack rate of the tube was also positively affected by its group size. Averaging traits per context removed the between-trial variation, and consequently the across-context repeatability was very high for all six traits, except for territory maintenance. Trait values depended significantly on the context, except for territory defence. Consequently, individuals could be classified into different behavioural types based on their reaction towards the tube, but surprisingly, and opposite to laboratory studies in this species, ranging propensity and territory maintenance were not included in this behavioural syndrome. We suggest that more studies are needed to compare standardized focal personality tests (e.g. exploration propensity) with actual behaviour observed in nature (e.g. ranging and dispersal). (C) 2010 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved."
X.ISI.000280632700001,"Evolutionary Perspective on the Interplay Between Family Life, and Parent and Offspring Personality","Roulin, Alexandre and Dreiss, Amelie N. and Koelliker, Mathias",ETHOLOGY,0179-1613,116,9,787-796,2010,WILEY-BLACKWELL,10.1111/j.1439-0310.2010.01793.x,"Consistent inter-individual variation in behaviour over time and across contexts has been reported for a wide variety of animals, a phenomenon commonly referred to as personality. As behavioural patterns develop inside families, rearing conditions could have lasting effects on the expression of adult personality. In species with parental care, conflicts among family members impose selection on parental and offspring behaviour through coadaptation. Here, we argue that the interplay between the evolution of personality traits (i.e. boldness, exploration, activity, aggressiveness and sociability) expressed outside the family context and the specialized behaviours expressed inside families (i.e. offspring begging behaviour and parental response to offspring solicitations) can have important evolutionary consequences. Personality differences between parents may relate to the typically observed variation in the way they respond to offspring demand, and dependent offspring may already express personality differences, which may relate to the way they communicate with their parents and siblings. However, there has been little research on how personality relates to parental and offspring behaviours. Future research should thus focus on how and why personality may be related to the specialized parent and offspring behaviour that evolved as adaptations to family life."
X.ISI.000279443000009,Singing Activity Reveals Personality Traits in Great Tits,"Naguib, Marc and Kazek, Agnieszka and Schaper, Sonja V. and van Oers, Kees and Visser, Marcel E.",ETHOLOGY,0179-1613,116,8,763-769,2010,WILEY-BLACKWELL,10.1111/j.1439-0310.2010.01791.x,"In animal communication, sexually selected signals have been shown to often signal individual attributes such as motivation or quality. Birdsong is among the best studied signalling systems, and song traits vary substantially among individuals. The question remains if variation in signalling also reflects more general and consistent individual characteristics. Such consistent individual differences in behaviour that are relatively stable over time and contexts are referred to as personality or behavioural syndromes. Here, we studied the relation between singing and explorative behaviour, a well-studied personality trait, using great tits (Parus major) under standardized aviary conditions. The results show that singing activity measured as the number of songs sung in spring prior to breeding correlated with male but not with female explorative behaviour. In contrast, song repertoire was not related to explorative behaviour but varied over the day. The link between explorative and singing behaviour suggests that sexually selected signals are more than signals of quality but can also reflect other intrinsic behavioural characteristics such as personality traits."
X.ISI.000277452800031,Agamas exhibit behavioral syndromes: bolder males bask and feed more but may suffer higher predation,"Carter, Alecia J. and Goldizen, Anne W. and Tromp, Sara A.",BEHAVIORAL ECOLOGY,1045-2249,21,3,655-661,2010,OXFORD UNIV PRESS INC,10.1093/beheco/arq036,"According to basic evoludonary theory, individuals within a population should adapt their behavior in response to their current physical and social environment. However, there is now evidence from a diverse range of taxa that behavior is instead constrained by individuals' broad behavioral syndromes or personalities. Bold individuals are generally shown to take greater risks than shy individuals. Theory suggests that there should be fitness trade-offs associated with personalities. We aimed to answer the following 3 questions using the Namibian rock agama (Agama planiceps) as a study species: 1) Is the boldness of individual male agamas repeatable? 2) Do male agamas show a behavioral syndrome? and 3) Are there any possible fitness trade-offs associated with individual behavioral syndromes. We measured boldness of 30 male agamas by quantifying flight initiation distance. We found that individual agama behavior was significantly consistent through time. Also, bolder males were found to spend significantly more time basking and moving throughout their home ranges in sight of predators, indicating a behavioral syndrome in this species. Bolder males also had larger home ranges and fed more than shyer males but suffered higher levels of tail loss, possibly clue to predation. The rates of visual signaling in the form of assertion displays of bolder and shyer males did not differ. We suggest that males of this species show a significant behavioral syndrome that may lead to fitness trade-offs. Key words: Agama planiceps, behavioral syndrome, boldness, individual variation, personality. {[}Behav Ecol 21:655-661 (2010)]"
X.ISI.000274858500016,Personality and collective decision-making in foraging herbivores,"Michelena, Pablo and Jeanson, Raphael and Deneubourg, Jean-Louis and Sibbald, Angela M.",PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,277,1684,1093-1099,2010,ROYAL SOC,10.1098/rspb.2009.1926,"The mechanisms by which group-living animals collectively exploit resources, and the role of individuals in group decisions, are central issues for understanding animal distribution patterns. We investigated the extent to which boldness and shyness affect the distribution of social herbivores across vegetation patches, using sheep as a model species. Using an experimental and a theoretical approach, we show that collective choices emerge through the nonlinear dynamics of interactions between individuals, at both short and long distances. Within a range of parameter values derived from the observation of homogeneous groups of each behavioural type, we propose a simple mechanism whereby the same interaction rules can result in different patterns of distribution across patches for bold and shy individuals. We present a mathematical model based on behavioural rules derived from experiments, in which crowding and con-specific attraction affect the probability of entering or leaving patches. Variation in the strength of social attraction is sufficient to account for differences in spatial distribution across patches. The model predicts that resource fragmentation more strongly affects the distribution patterns of shy groups, and suggests that the presence of both bold and shy individuals within groups would result in more flexible behaviour at the population level."
X.ISI.000275801500009,Personality in captivity reflects personality in the wild,"Herborn, Katherine A. and Macleod, Ross and Miles, Will T. S. and Schofield, Anneka N. B. and Alexander, Lucille and Arnold, Kathryn E.",ANIMAL BEHAVIOUR,0003-3472,79,4,835-843,2010,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,10.1016/j.anbehav.2009.12.026,"To investigate the ecological significance of personality, researchers generally measure behavioural traits in captivity. Whether behaviour in captivity is analogous to behaviour in the wild, however, is seldom tested. We compared individual behaviour between captivity and the wild in blue tits, Cyanistes caeruleus. Over two winters, 125 blue tits were briefly brought into captivity to measure exploratory tendency and neophobia using variants of standard personality assays. Each was then released, fitted with a passive integrated transponder. Using an electronic monitoring system, we then recorded individuals' use of feeders as they foraged in the wild. We used variation in the discovery of new feeders to score 91 birds for exploratory tendency in the wild. At eight permanent feeding stations, 78 birds were assayed for neophobia in the wild. Behavioural variation in the captive personality trials was independent of permanent (e.g. sex) and nonpermanent (e.g. condition or weather) sources of between-individual variation at capture. Individual exploratory tendency and neophobia were consistent and repeatable in captivity, and analogous traits were repeatable in the wild; thus all constituted personality traits in the blue tit. Exploratory tendency and neophobia were not correlated with each other, in either the captive or the wild context. Therefore they are independent traits in blue tits, in contrast to many species. Finally, exploratory tendency and neophobia measured in captivity positively predicted the analogous traits measured in the wild. Reflecting differences in the use of feeding opportunities, personality in captivity therefore revealed relevant differences in foraging behaviour between individuals. (C) 2009 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved."
X.ISI.000275631100009,Boldness by habituation and social interactions: a model,"Oosten, Johanneke E. and Magnhagen, Carin and Hemelrijk, Charlotte K.",BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,0340-5443,64,5,793-802,2010,SPRINGER,10.1007/s00265-009-0896-1,"Most studies of animal personality attribute personality to genetic traits. But a recent study by Magnhagen and Staffan (Behav Ecol Sociobiol 57:295-303, 2005) on young perch in small groups showed that boldness, a central personality trait, is also shaped by social interactions and by previous experience. The authors measured boldness by recording the duration that an individual spent near a predator and the speed with which it fed there. They found that duration near the predator increased over time and was higher the higher the average boldness of other group members. In addition, the feeding rate of shy individuals was reduced if other members of the same group were bold. The authors supposed that these behavioral dynamics were caused by genetic differences, social interactions, and habituation to the predator. However, they did not quantify exactly how this could happen. In the present study, we therefore use an agent-based model to investigate whether these three factors may explain the empirical findings. We choose an agent-based model because this type of model is especially suited to study the relation between behavior at an individual level and behavioral dynamics at a group level. In our model, individuals were either hiding in vegetation or feeding near a predator, whereby their behavior was affected by habituation and by two social mechanisms: social facilitation to approach the predator and competition over food. We show that even if we start the model with identical individuals, these three mechanisms were sufficient to reproduce the behavioral dynamics of the empirical study, including the consistent differences among individuals. Moreover, if we start the model with individuals that already differ in boldness, the behavioral dynamics produced remained the same. Our results indicate the importance of previous experience and social interactions when studying animal personality empirically."
X.ISI.000274700200008,Variation in Helper Type Affects Group Stability and Reproductive Decisions in a Cooperative Breeder,"Schuerch, Roger and Heg, Dik",ETHOLOGY,0179-1613,116,3,257-269,2010,"WILEY-BLACKWELL PUBLISHING, INC",10.1111/j.1439-0310.2009.01738.x,"Recent studies have shown that differences in life history may lead to consistent inter-individual variation in behavioural traits, so-called behavioural syndromes, animal personalities or temperaments. Consistencies of behaviours and behavioural syndromes have mainly been studied in non-cooperative species. Insights on the evolution of cooperation could be gained from studying individual differences in life histories and behavioural traits. Kin selection theory predicts that if an individual's reproductive ability is low, it had to aim at gaining inclusive fitness benefits by helping others. We tested this prediction in the cooperatively breeding cichlid Neolamprologus pulcher, by assessing reproductive parameters of adults that had been tested earlier for aggressiveness and for their propensity to assist breeders when they had been young ('juveniles'). We found that juvenile aggression levels predicted the acceptance of a subordinate in the group when adult. Males which were aggressive as juveniles were significantly more likely to tolerate a subordinate in the group when compared with males which were peaceful as juveniles, whereas females which were more aggressive as juveniles tended to expel subordinates more often. Females produced significantly smaller clutches when paired to males which had helped more as a juvenile, despite the fact that adult males hardly provided direct brood care. There was no evidence that females with a high propensity to help when young, produced smaller clutches or eggs when adult, but they took longer to lay their first clutch when compared with females with a low propensity to help when young. These results suggest that variation in behavioural types might explain variation in cooperation, the extent of group-living and reproductive decisions."
X.ISI.000273459600012,The effect of personality on social foraging: shy barnacle geese scrounge more,"Kurvers, Ralf H. J. M. and Prins, Herbert H. T. and van Wieren, Sipke E. and van Oers, Kees and Nolet, Bart A. and Ydenberg, Ronald C.",PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,277,1681,601-608,2010,ROYAL SOC,10.1098/rspb.2009.1474,"Animals foraging in groups can either search for food themselves (producing) or search for the food discoveries of other individuals (scrounging). Tactic use in producer-scrounger games is partly flexible but individuals tend to show consistency in tactic use under different conditions suggesting that personality might play a role in tactic use in producer-scrounger games. Here we studied the use of producing and scrounging tactics by bold and shy barnacle geese (Branta leucopsis), where boldness is a personality trait known to be repeatable over time in this species. We defined individuals as bold, shy or intermediate based on two novel object tests. We scored the frequency of finding food patches (the outcome of investing in producing) and joining patches (the outcome of investing in scrounging) by bold and shy individuals and their feeding time. Shy individuals had a higher frequency of joining than bold individuals, demonstrating for the first time that personality is associated with tactic use in a producer-scrounger game. Bold individuals tended to spend more time feeding than shy individuals. Our results highlight the importance of including individual behavioural variation in models of producer-scrounger games."
